"type","buyAmount","buyCurrency","sellAmount","sellCurrency","feeAmount","feeCurrency","exchange","tradeGroup","comment","date"
"Mining",0.12052734,"HNT2",,,,,"Test Wallet",,,"2021-05-03 08:36:38"
"Mining",0.04016601,"HNT2",,,,,"Test Wallet",,,"2021-05-03 09:26:11"
"Mining",0.33737969,"HNT2",,,,,"Test Wallet",,,"2021-05-03 10:00:53"
"Mining",0.00002164,"HNT2",,,,,"Test Wallet",,,"2021-05-03 10:31:54"
"Mining",0.06748194,"HNT2",,,,,"Test Wallet",,,"2021-05-03 12:45:47"
"Mining",0.00000162,"HNT2",,,,,"Test Wallet",,,"2021-05-03 17:35:42"
"Mining",0.00004766,"HNT2",,,,,"Test Wallet",,,"2021-05-03 21:42:39"
"Mining",0.03700973,"HNT2",,,,,"Test Wallet",,,"2021-05-03 22:45:27"
"Mining",0.00002147,"HNT2",,,,,"Test Wallet",,,"2021-05-04 01:02:36"
"Mining",0.00002239,"HNT2",,,,,"Test Wallet",,,"2021-05-04 03:00:01"
"Mining",0.28531215,"HNT2",,,,,"Test Wallet",,,"2021-05-04 04:40:10"
"Mining",0.00002113,"HNT2",,,,,"Test Wallet",,,"2021-05-04 05:09:11"
"Mining",0.06538454,"HNT2",,,,,"Test Wallet",,,"2021-05-04 05:46:34"
"Mining",0.0000234,"HNT2",,,,,"Test Wallet",,,"2021-05-04 06:42:46"
"Mining",1.17658287,"HNT2",,,,,"Test Wallet",,,"2021-05-04 07:49:51"
"Mining",0.05044954,"HNT2",,,,,"Test Wallet",,,"2021-05-04 08:31:37"
"Mining",0.0609267,"HNT2",,,,,"Test Wallet",,,"2021-05-04 10:01:44"
"Mining",0.04084434,"HNT2",,,,,"Test Wallet",,,"2021-05-04 10:49:55"
"Mining",0.05500555,"HNT2",,,,,"Test Wallet",,,"2021-05-04 12:46:59"
"Mining",0.39739254,"HNT2",,,,,"Test Wallet",,,"2021-05-04 14:29:15"
"Mining",0.000017690000000000002,"HNT2",,,,,"Test Wallet",,,"2021-05-04 15:06:28"
"Mining",0.05573811,"HNT2",,,,,"Test Wallet",,,"2021-05-04 17:18:48"
"Mining",0.00002223,"HNT2",,,,,"Test Wallet",,,"2021-05-04 19:53:53"
"Mining",0.05421363,"HNT2",,,,,"Test Wallet",,,"2021-05-04 21:34:40"
"Mining",0.00001651,"HNT2",,,,,"Test Wallet",,,"2021-05-04 23:39:02"
"Mining",0.5165381,"HNT2",,,,,"Test Wallet",,,"2021-05-05 01:13:40"
"Mining",0.08691178000000001,"HNT2",,,,,"Test Wallet",,,"2021-05-05 02:37:54"
"Mining",0.00002073,"HNT2",,,,,"Test Wallet",,,"2021-05-05 03:12:46"
"Mining",0.055874230000000004,"HNT2",,,,,"Test Wallet",,,"2021-05-05 04:11:57"
"Mining",0.000022460000000000002,"HNT2",,,,,"Test Wallet",,,"2021-05-05 04:45:51"
"Mining",0.00002239,"HNT2",,,,,"Test Wallet",,,"2021-05-05 05:13:22"
"Mining",0.08182602,"HNT2",,,,,"Test Wallet",,,"2021-05-05 06:30:19"
"Mining",0.00002563,"HNT2",,,,,"Test Wallet",,,"2021-05-05 06:58:56"
"Mining",0.00002506,"HNT2",,,,,"Test Wallet",,,"2021-05-05 08:37:40"
"Mining",0.05579046,"HNT2",,,,,"Test Wallet",,,"2021-05-05 09:22:44"
"Mining",0.00002392,"HNT2",,,,,"Test Wallet",,,"2021-05-05 10:39:18"
"Mining",0.05868646,"HNT2",,,,,"Test Wallet",,,"2021-05-05 11:16:11"
"Mining",0.00002676,"HNT2",,,,,"Test Wallet",,,"2021-05-05 12:16:50"
"Mining",0.04816711,"HNT2",,,,,"Test Wallet",,,"2021-05-05 12:54:08"
"Mining",0.74332463,"HNT2",,,,,"Test Wallet",,,"2021-05-05 13:33:44"
"Mining",0.0000205,"HNT2",,,,,"Test Wallet",,,"2021-05-05 14:04:07"
"Mining",0.06855975,"HNT2",,,,,"Test Wallet",,,"2021-05-05 16:32:12"
